gender,emotion,intensity,actor,path
female,calm,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-02-01-01-02-08.wav
female,calm,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-02-01-02-01-08.wav
female,calm,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-02-01-02-02-08.wav
female,calm,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-02-02-01-01-08.wav
female,calm,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-02-02-01-02-08.wav
female,calm,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-02-02-02-01-08.wav
female,calm,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-02-02-02-02-08.wav
female,happy,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-03-01-01-01-08.wav
female,happy,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-03-01-01-02-08.wav
female,happy,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-03-01-02-01-08.wav
female,happy,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-03-01-02-02-08.wav
female,happy,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-03-02-01-01-08.wav
female,happy,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-03-02-01-02-08.wav
female,happy,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-03-02-02-01-08.wav
female,happy,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-03-02-02-02-08.wav
female,sad,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-04-01-01-01-08.wav
female,sad,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-04-01-01-02-08.wav
female,sad,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-04-01-02-01-08.wav
female,sad,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-04-01-02-02-08.wav
female,sad,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-04-02-01-01-08.wav
female,sad,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-04-02-01-02-08.wav
female,sad,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-04-02-02-01-08.wav
female,sad,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-04-02-02-02-08.wav
female,angry,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-05-01-01-01-08.wav
female,angry,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-05-01-01-02-08.wav
female,angry,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-05-01-02-01-08.wav
female,angry,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-05-01-02-02-08.wav
female,angry,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-05-02-01-01-08.wav
female,angry,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-05-02-01-02-08.wav
female,angry,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-05-02-02-01-08.wav
female,angry,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-05-02-02-02-08.wav
female,fearful,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-06-01-01-01-08.wav
female,fearful,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-06-01-01-02-08.wav
female,fearful,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-06-01-02-01-08.wav
female,fearful,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-06-01-02-02-08.wav
female,fearful,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-06-02-01-01-08.wav
female,fearful,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-06-02-01-02-08.wav
female,fearful,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-06-02-02-01-08.wav
female,fearful,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-06-02-02-02-08.wav
female,disgusted,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-07-01-01-01-08.wav
female,disgusted,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-07-01-01-02-08.wav
female,disgusted,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-07-01-02-01-08.wav
female,disgusted,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-07-01-02-02-08.wav
female,disgusted,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-07-02-01-01-08.wav
female,disgusted,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-07-02-01-02-08.wav
female,disgusted,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-07-02-02-01-08.wav
female,disgusted,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-07-02-02-02-08.wav
female,surprised,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-08-01-01-01-08.wav
female,surprised,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-08-01-01-02-08.wav
female,surprised,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-08-01-02-01-08.wav
female,surprised,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-08-01-02-02-08.wav
female,surprised,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-08-02-01-01-08.wav
female,surprised,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-08-02-01-02-08.wav
female,surprised,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-08-02-02-01-08.wav
female,surprised,2,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-08-02-02-02-08.wav
male,neutral,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-01-01-01-01-09.wav
male,neutral,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-01-01-01-02-09.wav
male,neutral,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-01-01-02-01-09.wav
male,neutral,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-01-01-02-02-09.wav
male,calm,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-02-01-01-01-09.wav
male,calm,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-02-01-01-02-09.wav
male,calm,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-02-01-02-01-09.wav
male,calm,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-02-01-02-02-09.wav
male,calm,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-02-02-01-01-09.wav
male,calm,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-02-02-01-02-09.wav
male,calm,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-02-02-02-01-09.wav
male,calm,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-02-02-02-02-09.wav
male,happy,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-03-01-01-01-09.wav
male,happy,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-03-01-01-02-09.wav
male,happy,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-03-01-02-01-09.wav
male,happy,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-03-01-02-02-09.wav
male,happy,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-03-02-01-01-09.wav
male,happy,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-03-02-01-02-09.wav
male,happy,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-03-02-02-01-09.wav
male,happy,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-03-02-02-02-09.wav
male,sad,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-04-01-01-01-09.wav
male,sad,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-04-01-01-02-09.wav
male,sad,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-04-01-02-01-09.wav
male,sad,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-04-01-02-02-09.wav
male,sad,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-04-02-01-01-09.wav
male,sad,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-04-02-01-02-09.wav
male,sad,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-04-02-02-01-09.wav
male,sad,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-04-02-02-02-09.wav
male,angry,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-05-01-01-01-09.wav
male,angry,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-05-01-01-02-09.wav
male,angry,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-05-01-02-01-09.wav
male,angry,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-05-01-02-02-09.wav
male,angry,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-05-02-01-01-09.wav
male,angry,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-05-02-01-02-09.wav
male,angry,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-05-02-02-01-09.wav
male,angry,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-05-02-02-02-09.wav
male,fearful,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-06-01-01-01-09.wav
male,fearful,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-06-01-01-02-09.wav
male,fearful,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-06-01-02-01-09.wav
male,fearful,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-06-01-02-02-09.wav
male,fearful,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-06-02-01-01-09.wav
male,fearful,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-06-02-01-02-09.wav
male,fearful,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-06-02-02-01-09.wav
male,fearful,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-06-02-02-02-09.wav
male,disgusted,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-07-01-01-01-09.wav
male,disgusted,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-07-01-01-02-09.wav
male,disgusted,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-07-01-02-01-09.wav
male,disgusted,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-07-01-02-02-09.wav
male,disgusted,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-07-02-01-01-09.wav
male,disgusted,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-07-02-01-02-09.wav
male,disgusted,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-07-02-02-01-09.wav
male,disgusted,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-07-02-02-02-09.wav
male,surprised,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-08-01-01-01-09.wav
male,surprised,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-08-01-01-02-09.wav
male,surprised,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-08-01-02-01-09.wav
male,surprised,1,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-08-01-02-02-09.wav
male,surprised,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-08-02-01-01-09.wav
male,surprised,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-08-02-01-02-09.wav
male,surprised,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-08-02-02-01-09.wav
male,surprised,2,9,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_09\03-01-08-02-02-02-09.wav
female,neutral,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-01-01-01-01-10.wav
female,neutral,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-01-01-01-02-10.wav
female,neutral,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-01-01-02-01-10.wav
female,neutral,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-01-01-02-02-10.wav
female,calm,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-02-01-01-01-10.wav
female,calm,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-02-01-01-02-10.wav
female,calm,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-02-01-02-01-10.wav
female,calm,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-02-01-02-02-10.wav
female,calm,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-02-02-01-01-10.wav
female,calm,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-02-02-01-02-10.wav
female,calm,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-02-02-02-01-10.wav
female,calm,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-02-02-02-02-10.wav
female,happy,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-03-01-01-01-10.wav
female,happy,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-03-01-01-02-10.wav
female,happy,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-03-01-02-01-10.wav
female,happy,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-03-01-02-02-10.wav
female,happy,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-03-02-01-01-10.wav
female,happy,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-03-02-01-02-10.wav
female,happy,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-03-02-02-01-10.wav
female,happy,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-03-02-02-02-10.wav
female,sad,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-04-01-01-01-10.wav
female,sad,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-04-01-01-02-10.wav
female,sad,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-04-01-02-01-10.wav
female,sad,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-04-01-02-02-10.wav
female,sad,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-04-02-01-01-10.wav
female,sad,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-04-02-01-02-10.wav
female,sad,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-04-02-02-01-10.wav
female,sad,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-04-02-02-02-10.wav
female,angry,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-05-01-01-01-10.wav
female,angry,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-05-01-01-02-10.wav
female,angry,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-05-01-02-01-10.wav
female,angry,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-05-01-02-02-10.wav
female,angry,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-05-02-01-01-10.wav
female,angry,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-05-02-01-02-10.wav
female,angry,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-05-02-02-01-10.wav
female,angry,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-05-02-02-02-10.wav
female,fearful,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-06-01-01-01-10.wav
female,fearful,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-06-01-01-02-10.wav
female,fearful,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-06-01-02-01-10.wav
female,fearful,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-06-01-02-02-10.wav
female,fearful,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-06-02-01-01-10.wav
female,fearful,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-06-02-01-02-10.wav
female,fearful,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-06-02-02-01-10.wav
female,fearful,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-06-02-02-02-10.wav
female,disgusted,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-07-01-01-01-10.wav
female,disgusted,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-07-01-01-02-10.wav
female,disgusted,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-07-01-02-01-10.wav
female,disgusted,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-07-01-02-02-10.wav
female,disgusted,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-07-02-01-01-10.wav
female,disgusted,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-07-02-01-02-10.wav
female,disgusted,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-07-02-02-01-10.wav
female,disgusted,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-07-02-02-02-10.wav
female,surprised,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-08-01-01-01-10.wav
female,surprised,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-08-01-01-02-10.wav
female,surprised,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-08-01-02-01-10.wav
female,surprised,1,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-08-01-02-02-10.wav
female,surprised,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-08-02-01-01-10.wav
female,surprised,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-08-02-01-02-10.wav
female,surprised,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-08-02-02-01-10.wav
female,surprised,2,10,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_10\03-01-08-02-02-02-10.wav
male,neutral,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-01-01-01-01-11.wav
male,neutral,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-01-01-01-02-11.wav
male,neutral,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-01-01-02-01-11.wav
male,neutral,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-01-01-02-02-11.wav
male,calm,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-02-01-01-01-11.wav
male,calm,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-02-01-01-02-11.wav
male,calm,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-02-01-02-01-11.wav
male,calm,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-02-01-02-02-11.wav
male,calm,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-02-02-01-01-11.wav
male,calm,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-02-02-01-02-11.wav
male,calm,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-02-02-02-01-11.wav
male,calm,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-02-02-02-02-11.wav
male,happy,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-03-01-01-01-11.wav
male,happy,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-03-01-01-02-11.wav
male,happy,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-03-01-02-01-11.wav
male,happy,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-03-01-02-02-11.wav
male,happy,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-03-02-01-01-11.wav
male,happy,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-03-02-01-02-11.wav
male,happy,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-03-02-02-01-11.wav
male,happy,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-03-02-02-02-11.wav
male,sad,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-04-01-01-01-11.wav
male,sad,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-04-01-01-02-11.wav
male,sad,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-04-01-02-01-11.wav
male,sad,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-04-01-02-02-11.wav
male,sad,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-04-02-01-01-11.wav
male,sad,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-04-02-01-02-11.wav
male,sad,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-04-02-02-01-11.wav
male,sad,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-04-02-02-02-11.wav
male,angry,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-05-01-01-01-11.wav
male,angry,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-05-01-01-02-11.wav
male,angry,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-05-01-02-01-11.wav
male,angry,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-05-01-02-02-11.wav
male,angry,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-05-02-01-01-11.wav
male,angry,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-05-02-01-02-11.wav
male,angry,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-05-02-02-01-11.wav
male,angry,2,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-05-02-02-02-11.wav
male,fearful,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-06-01-01-01-11.wav
male,fearful,1,11,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_11\03-01-06-01-01-02-11.wav
